[2024-03-26 22:35:48.166] [INFO]: cpu memory available: 1870.58 GB, disk space available: 22192.04 GB, keep dataset in memory: True.
[2024-03-26 22:40:30.980] [INFO]: cpu memory available: 1890.55 GB, disk space available: 22184.81 GB, keep dataset in memory: True.
[2024-03-26 22:52:11.816] [INFO]: cpu memory available: 1890.39 GB, disk space available: 22153.79 GB, keep dataset in memory: True.
[2024-03-26 22:57:14.538] [INFO]: cpu memory available: 1888.83 GB, disk space available: 22136.07 GB, keep dataset in memory: True.
[2024-03-26 22:57:27.581] [INFO]: using device: cuda 
[2024-03-26 22:57:29.865] [INFO]: train dataset size: 6820976, steps per epoch:426311; validation dataset size: 18487, steps per validation: 1155; datalodater num_workers: 0.
[2024-03-26 23:36:27.329] [INFO]: training loss: epoch:0, step:12250, loss:3.8911068439483643, device:cuda
[2024-03-26 23:36:36.445] [INFO]: training loss: epoch:0, step:12300, loss:3.9418156147003174, device:cuda
[2024-03-26 23:36:45.576] [INFO]: training loss: epoch:0, step:12350, loss:4.605703353881836, device:cuda
[2024-03-26 23:36:54.736] [INFO]: training loss: epoch:0, step:12400, loss:4.200558185577393, device:cuda
[2024-03-26 23:37:03.935] [INFO]: training loss: epoch:0, step:12450, loss:4.243645668029785, device:cuda
[2024-03-26 23:37:13.127] [INFO]: training loss: epoch:0, step:12500, loss:4.061753273010254, device:cuda
[2024-03-26 23:37:21.881] [INFO]: training loss: epoch:0, step:12550, loss:4.360408782958984, device:cuda
[2024-03-26 23:37:31.455] [INFO]: training loss: epoch:0, step:12600, loss:4.195409774780273, device:cuda
[2024-03-26 23:37:40.385] [INFO]: training loss: epoch:0, step:12650, loss:4.4613847732543945, device:cuda
[2024-03-26 23:37:49.971] [INFO]: training loss: epoch:0, step:12700, loss:4.267486572265625, device:cuda
[2024-03-26 23:37:59.362] [INFO]: training loss: epoch:0, step:12750, loss:4.4504265785217285, device:cuda
[2024-03-26 23:38:08.769] [INFO]: training loss: epoch:0, step:12800, loss:3.962131977081299, device:cuda
[2024-03-26 23:38:17.589] [INFO]: training loss: epoch:0, step:12850, loss:4.3643717765808105, device:cuda
[2024-03-26 23:38:26.585] [INFO]: training loss: epoch:0, step:12900, loss:3.9811079502105713, device:cuda
[2024-03-26 23:38:36.135] [INFO]: training loss: epoch:0, step:12950, loss:4.346296310424805, device:cuda
[2024-03-26 23:38:44.870] [INFO]: training loss: epoch:0, step:13000, loss:4.12113094329834, device:cuda
[2024-03-26 23:38:53.596] [INFO]: training loss: epoch:0, step:13050, loss:4.107557773590088, device:cuda
[2024-03-26 23:39:02.786] [INFO]: training loss: epoch:0, step:13100, loss:4.438689231872559, device:cuda
[2024-03-26 23:39:11.811] [INFO]: training loss: epoch:0, step:13150, loss:4.126796245574951, device:cuda
[2024-03-26 23:39:20.249] [INFO]: training loss: epoch:0, step:13200, loss:3.689293622970581, device:cuda
[2024-03-26 23:39:28.867] [INFO]: training loss: epoch:0, step:13250, loss:3.8987629413604736, device:cuda
[2024-03-26 23:39:37.194] [INFO]: training loss: epoch:0, step:13300, loss:4.038285255432129, device:cuda
[2024-03-26 23:39:45.422] [INFO]: training loss: epoch:0, step:13350, loss:4.277846336364746, device:cuda
[2024-03-26 23:39:53.423] [INFO]: training loss: epoch:0, step:13400, loss:4.250673294067383, device:cuda
[2024-03-26 23:40:02.059] [INFO]: training loss: epoch:0, step:13450, loss:4.083681583404541, device:cuda
[2024-03-26 23:40:10.974] [INFO]: training loss: epoch:0, step:13500, loss:3.9222116470336914, device:cuda
[2024-03-26 23:40:20.108] [INFO]: training loss: epoch:0, step:13550, loss:4.269480228424072, device:cuda
[2024-03-26 23:40:29.341] [INFO]: training loss: epoch:0, step:13600, loss:4.262806415557861, device:cuda
[2024-03-26 23:40:38.407] [INFO]: training loss: epoch:0, step:13650, loss:3.969256639480591, device:cuda
[2024-03-26 23:40:47.412] [INFO]: training loss: epoch:0, step:13700, loss:4.145775318145752, device:cuda
[2024-03-26 23:40:56.335] [INFO]: training loss: epoch:0, step:13750, loss:3.8832695484161377, device:cuda
[2024-03-26 23:41:05.650] [INFO]: training loss: epoch:0, step:13800, loss:4.045140266418457, device:cuda
[2024-03-26 23:41:14.846] [INFO]: training loss: epoch:0, step:13850, loss:4.411314010620117, device:cuda
[2024-03-26 23:41:23.658] [INFO]: training loss: epoch:0, step:13900, loss:4.262049674987793, device:cuda
[2024-03-26 23:41:32.058] [INFO]: training loss: epoch:0, step:13950, loss:4.638672351837158, device:cuda
[2024-03-26 23:41:41.025] [INFO]: training loss: epoch:0, step:14000, loss:3.6131813526153564, device:cuda
[2024-03-26 23:41:50.170] [INFO]: training loss: epoch:0, step:14050, loss:4.450113296508789, device:cuda
[2024-03-26 23:41:58.719] [INFO]: training loss: epoch:0, step:14100, loss:3.563171863555908, device:cuda
[2024-03-26 23:42:07.874] [INFO]: training loss: epoch:0, step:14150, loss:3.9048960208892822, device:cuda
[2024-03-26 23:42:16.922] [INFO]: training loss: epoch:0, step:14200, loss:4.288363456726074, device:cuda
[2024-03-26 23:42:25.724] [INFO]: training loss: epoch:0, step:14250, loss:3.578944683074951, device:cuda
[2024-03-26 23:42:34.353] [INFO]: training loss: epoch:0, step:14300, loss:3.8794665336608887, device:cuda
[2024-03-26 23:42:43.191] [INFO]: training loss: epoch:0, step:14350, loss:3.5709049701690674, device:cuda
[2024-03-26 23:42:51.774] [INFO]: training loss: epoch:0, step:14400, loss:4.11886739730835, device:cuda
[2024-03-26 23:43:00.698] [INFO]: training loss: epoch:0, step:14450, loss:4.121172904968262, device:cuda
[2024-03-26 23:43:09.843] [INFO]: training loss: epoch:0, step:14500, loss:3.9346439838409424, device:cuda
[2024-03-26 23:43:18.484] [INFO]: training loss: epoch:0, step:14550, loss:3.998589515686035, device:cuda
[2024-03-26 23:43:27.281] [INFO]: training loss: epoch:0, step:14600, loss:4.1458420753479, device:cuda
[2024-03-26 23:43:36.281] [INFO]: training loss: epoch:0, step:14650, loss:3.809910774230957, device:cuda
[2024-03-26 23:43:45.046] [INFO]: training loss: epoch:0, step:14700, loss:3.9312562942504883, device:cuda
[2024-03-26 23:43:54.186] [INFO]: training loss: epoch:0, step:14750, loss:4.265956878662109, device:cuda
[2024-03-26 23:44:04.056] [INFO]: training loss: epoch:0, step:14800, loss:4.0329813957214355, device:cuda
[2024-03-26 23:44:13.255] [INFO]: training loss: epoch:0, step:14850, loss:3.629927396774292, device:cuda
[2024-03-26 23:44:22.764] [INFO]: training loss: epoch:0, step:14900, loss:4.523925304412842, device:cuda
[2024-03-26 23:44:32.186] [INFO]: training loss: epoch:0, step:14950, loss:4.122704982757568, device:cuda
[2024-03-26 23:44:42.042] [INFO]: training loss: epoch:0, step:15000, loss:3.856384515762329, device:cuda
[2024-03-26 23:44:51.674] [INFO]: training loss: epoch:0, step:15050, loss:4.027268409729004, device:cuda
[2024-03-26 23:45:01.316] [INFO]: training loss: epoch:0, step:15100, loss:4.0813212394714355, device:cuda
[2024-03-26 23:45:10.436] [INFO]: training loss: epoch:0, step:15150, loss:4.446998596191406, device:cuda
[2024-03-26 23:45:19.310] [INFO]: training loss: epoch:0, step:15200, loss:3.988471746444702, device:cuda
[2024-03-26 23:45:28.700] [INFO]: training loss: epoch:0, step:15250, loss:4.058468818664551, device:cuda
[2024-03-26 23:45:37.719] [INFO]: training loss: epoch:0, step:15300, loss:4.621710300445557, device:cuda
[2024-03-26 23:45:46.603] [INFO]: training loss: epoch:0, step:15350, loss:4.230332374572754, device:cuda
[2024-03-26 23:45:55.539] [INFO]: training loss: epoch:0, step:15400, loss:3.8048386573791504, device:cuda
[2024-03-26 23:46:04.932] [INFO]: training loss: epoch:0, step:15450, loss:4.262115955352783, device:cuda
[2024-03-26 23:46:13.787] [INFO]: training loss: epoch:0, step:15500, loss:4.140223026275635, device:cuda
[2024-03-26 23:46:23.281] [INFO]: training loss: epoch:0, step:15550, loss:4.153997898101807, device:cuda
[2024-03-26 23:46:32.026] [INFO]: training loss: epoch:0, step:15600, loss:4.3210883140563965, device:cuda
[2024-03-26 23:46:41.623] [INFO]: training loss: epoch:0, step:15650, loss:3.6452836990356445, device:cuda
[2024-03-26 23:46:50.460] [INFO]: training loss: epoch:0, step:15700, loss:3.9941961765289307, device:cuda
[2024-03-26 23:46:59.207] [INFO]: training loss: epoch:0, step:15750, loss:3.8051822185516357, device:cuda
[2024-03-26 23:47:08.864] [INFO]: training loss: epoch:0, step:15800, loss:4.36234188079834, device:cuda
[2024-03-26 23:47:18.555] [INFO]: training loss: epoch:0, step:15850, loss:3.613192319869995, device:cuda
[2024-03-26 23:47:28.083] [INFO]: training loss: epoch:0, step:15900, loss:3.917795181274414, device:cuda
[2024-03-26 23:47:38.143] [INFO]: training loss: epoch:0, step:15950, loss:4.227107048034668, device:cuda
[2024-03-26 23:47:48.062] [INFO]: training loss: epoch:0, step:16000, loss:3.6599204540252686, device:cuda
[2024-03-26 23:47:57.038] [INFO]: training loss: epoch:0, step:16050, loss:4.4581499099731445, device:cuda
[2024-03-26 23:48:06.294] [INFO]: training loss: epoch:0, step:16100, loss:3.815673828125, device:cuda
[2024-03-26 23:48:16.440] [INFO]: training loss: epoch:0, step:16150, loss:4.339375972747803, device:cuda
[2024-03-26 23:48:26.050] [INFO]: training loss: epoch:0, step:16200, loss:3.7724697589874268, device:cuda
[2024-03-26 23:48:35.793] [INFO]: training loss: epoch:0, step:16250, loss:3.855966806411743, device:cuda
[2024-03-26 23:48:45.512] [INFO]: training loss: epoch:0, step:16300, loss:4.579649448394775, device:cuda
[2024-03-26 23:48:55.614] [INFO]: training loss: epoch:0, step:16350, loss:4.253602504730225, device:cuda
[2024-03-26 23:49:04.985] [INFO]: training loss: epoch:0, step:16400, loss:4.098103046417236, device:cuda
[2024-03-26 23:49:14.424] [INFO]: training loss: epoch:0, step:16450, loss:4.119727611541748, device:cuda
[2024-03-26 23:49:24.630] [INFO]: training loss: epoch:0, step:16500, loss:3.8989124298095703, device:cuda
[2024-03-26 23:49:34.148] [INFO]: training loss: epoch:0, step:16550, loss:4.1798014640808105, device:cuda
[2024-03-26 23:49:43.764] [INFO]: training loss: epoch:0, step:16600, loss:4.261105060577393, device:cuda
[2024-03-26 23:49:53.469] [INFO]: training loss: epoch:0, step:16650, loss:4.257465839385986, device:cuda
[2024-03-26 23:50:02.946] [INFO]: training loss: epoch:0, step:16700, loss:4.292809009552002, device:cuda
[2024-03-26 23:50:12.295] [INFO]: training loss: epoch:0, step:16750, loss:3.894324779510498, device:cuda
[2024-03-26 23:50:21.857] [INFO]: training loss: epoch:0, step:16800, loss:4.017882347106934, device:cuda
[2024-03-26 23:50:31.148] [INFO]: training loss: epoch:0, step:16850, loss:3.9905972480773926, device:cuda
[2024-03-26 23:50:40.141] [INFO]: training loss: epoch:0, step:16900, loss:4.154637336730957, device:cuda
[2024-03-26 23:50:49.024] [INFO]: training loss: epoch:0, step:16950, loss:4.247541427612305, device:cuda
[2024-03-26 23:50:58.169] [INFO]: training loss: epoch:0, step:17000, loss:3.9431896209716797, device:cuda
[2024-03-26 23:51:07.322] [INFO]: training loss: epoch:0, step:17050, loss:4.364227294921875, device:cuda
[2024-03-26 23:51:16.870] [INFO]: training loss: epoch:0, step:17100, loss:4.032847881317139, device:cuda
[2024-03-26 23:51:26.520] [INFO]: training loss: epoch:0, step:17150, loss:4.152655601501465, device:cuda
[2024-03-26 23:51:36.439] [INFO]: training loss: epoch:0, step:17200, loss:3.7057931423187256, device:cuda
[2024-03-26 23:51:45.823] [INFO]: training loss: epoch:0, step:17250, loss:4.014163970947266, device:cuda
[2024-03-26 23:51:55.029] [INFO]: training loss: epoch:0, step:17300, loss:4.039506435394287, device:cuda
[2024-03-26 23:52:04.373] [INFO]: training loss: epoch:0, step:17350, loss:3.9164650440216064, device:cuda
[2024-03-26 23:52:14.125] [INFO]: training loss: epoch:0, step:17400, loss:4.226524829864502, device:cuda
[2024-03-26 23:52:23.884] [INFO]: training loss: epoch:0, step:17450, loss:4.094274520874023, device:cuda
[2024-03-26 23:52:33.617] [INFO]: training loss: epoch:0, step:17500, loss:4.055414199829102, device:cuda
[2024-03-26 23:52:42.923] [INFO]: training loss: epoch:0, step:17550, loss:3.0727243423461914, device:cuda
[2024-03-26 23:52:52.496] [INFO]: training loss: epoch:0, step:17600, loss:3.723439931869507, device:cuda
[2024-03-26 23:53:01.838] [INFO]: training loss: epoch:0, step:17650, loss:4.540933609008789, device:cuda
[2024-03-26 23:53:11.748] [INFO]: training loss: epoch:0, step:17700, loss:4.147314548492432, device:cuda
[2024-03-26 23:53:21.312] [INFO]: training loss: epoch:0, step:17750, loss:4.192253112792969, device:cuda
[2024-03-26 23:53:31.072] [INFO]: training loss: epoch:0, step:17800, loss:4.014616966247559, device:cuda
[2024-03-26 23:53:40.640] [INFO]: training loss: epoch:0, step:17850, loss:3.7579283714294434, device:cuda
[2024-03-26 23:53:50.419] [INFO]: training loss: epoch:0, step:17900, loss:4.087419509887695, device:cuda
[2024-03-26 23:54:00.397] [INFO]: training loss: epoch:0, step:17950, loss:3.6822268962860107, device:cuda
[2024-03-26 23:54:10.760] [INFO]: training loss: epoch:0, step:18000, loss:4.314548492431641, device:cuda
[2024-03-26 23:54:20.626] [INFO]: training loss: epoch:0, step:18050, loss:3.698965311050415, device:cuda
[2024-03-26 23:54:30.434] [INFO]: training loss: epoch:0, step:18100, loss:3.618832588195801, device:cuda
[2024-03-26 23:54:40.609] [INFO]: training loss: epoch:0, step:18150, loss:4.241910934448242, device:cuda
[2024-03-26 23:54:50.018] [INFO]: training loss: epoch:0, step:18200, loss:4.132371425628662, device:cuda
[2024-03-26 23:54:59.646] [INFO]: training loss: epoch:0, step:18250, loss:4.253195762634277, device:cuda
[2024-03-26 23:55:09.398] [INFO]: training loss: epoch:0, step:18300, loss:4.068033218383789, device:cuda
[2024-03-26 23:55:18.530] [INFO]: training loss: epoch:0, step:18350, loss:3.964747428894043, device:cuda
[2024-03-26 23:55:27.900] [INFO]: training loss: epoch:0, step:18400, loss:4.258035182952881, device:cuda
[2024-03-26 23:55:37.502] [INFO]: training loss: epoch:0, step:18450, loss:4.054900169372559, device:cuda
[2024-03-26 23:55:47.237] [INFO]: training loss: epoch:0, step:18500, loss:4.007651329040527, device:cuda
[2024-03-26 23:55:56.607] [INFO]: training loss: epoch:0, step:18550, loss:3.8498053550720215, device:cuda
[2024-03-26 23:56:06.180] [INFO]: training loss: epoch:0, step:18600, loss:3.969831943511963, device:cuda
[2024-03-26 23:56:16.074] [INFO]: training loss: epoch:0, step:18650, loss:4.2145161628723145, device:cuda
[2024-03-26 23:56:25.507] [INFO]: training loss: epoch:0, step:18700, loss:3.8062376976013184, device:cuda
[2024-03-26 23:56:35.634] [INFO]: training loss: epoch:0, step:18750, loss:4.2787299156188965, device:cuda
[2024-03-26 23:56:45.394] [INFO]: training loss: epoch:0, step:18800, loss:4.623389720916748, device:cuda
[2024-03-26 23:56:55.297] [INFO]: training loss: epoch:0, step:18850, loss:4.065096855163574, device:cuda
[2024-03-26 23:57:05.492] [INFO]: training loss: epoch:0, step:18900, loss:3.881404161453247, device:cuda
[2024-03-26 23:57:15.365] [INFO]: training loss: epoch:0, step:18950, loss:3.7647764682769775, device:cuda
[2024-03-26 23:57:24.990] [INFO]: training loss: epoch:0, step:19000, loss:4.307490825653076, device:cuda
[2024-03-26 23:57:34.258] [INFO]: training loss: epoch:0, step:19050, loss:3.728085517883301, device:cuda
[2024-03-26 23:57:43.960] [INFO]: training loss: epoch:0, step:19100, loss:4.396053791046143, device:cuda
[2024-03-26 23:57:53.780] [INFO]: training loss: epoch:0, step:19150, loss:4.08427095413208, device:cuda
[2024-03-26 23:58:03.795] [INFO]: training loss: epoch:0, step:19200, loss:3.7242472171783447, device:cuda
[2024-03-26 23:58:13.451] [INFO]: training loss: epoch:0, step:19250, loss:3.574721336364746, device:cuda
[2024-03-26 23:58:23.315] [INFO]: training loss: epoch:0, step:19300, loss:3.937762975692749, device:cuda
[2024-03-26 23:58:32.697] [INFO]: training loss: epoch:0, step:19350, loss:3.335226058959961, device:cuda
[2024-03-26 23:58:42.786] [INFO]: training loss: epoch:0, step:19400, loss:4.231504440307617, device:cuda
[2024-03-26 23:58:52.821] [INFO]: training loss: epoch:0, step:19450, loss:3.941862106323242, device:cuda
[2024-03-26 23:59:02.823] [INFO]: training loss: epoch:0, step:19500, loss:3.413292407989502, device:cuda
[2024-03-26 23:59:12.442] [INFO]: training loss: epoch:0, step:19550, loss:3.740896224975586, device:cuda
[2024-03-26 23:59:22.557] [INFO]: training loss: epoch:0, step:19600, loss:3.908493995666504, device:cuda
[2024-03-26 23:59:32.350] [INFO]: training loss: epoch:0, step:19650, loss:4.019047737121582, device:cuda
[2024-03-26 23:59:42.038] [INFO]: training loss: epoch:0, step:19700, loss:3.696319103240967, device:cuda
[2024-03-26 23:59:51.992] [INFO]: training loss: epoch:0, step:19750, loss:4.078670501708984, device:cuda
[2024-03-27 00:00:02.439] [INFO]: training loss: epoch:0, step:19800, loss:4.004735946655273, device:cuda
[2024-03-27 00:00:14.407] [INFO]: training loss: epoch:0, step:19850, loss:3.6656389236450195, device:cuda
[2024-03-27 00:00:24.242] [INFO]: training loss: epoch:0, step:19900, loss:3.8838419914245605, device:cuda
[2024-03-27 00:00:34.283] [INFO]: training loss: epoch:0, step:19950, loss:4.079230785369873, device:cuda
[2024-03-27 00:00:45.588] [INFO]: training loss: epoch:0, step:20000, loss:4.093837738037109, device:cuda
[2024-03-27 00:00:55.182] [INFO]: training loss: epoch:0, step:20050, loss:3.515981435775757, device:cuda
[2024-03-27 00:01:05.437] [INFO]: training loss: epoch:0, step:20100, loss:3.792962074279785, device:cuda
[2024-03-27 00:01:14.804] [INFO]: training loss: epoch:0, step:20150, loss:4.23008394241333, device:cuda
[2024-03-27 00:01:23.681] [INFO]: training loss: epoch:0, step:20200, loss:3.9675824642181396, device:cuda
[2024-03-27 00:01:32.884] [INFO]: training loss: epoch:0, step:20250, loss:4.202593803405762, device:cuda
[2024-03-27 00:01:41.425] [INFO]: training loss: epoch:0, step:20300, loss:3.760809898376465, device:cuda
[2024-03-27 00:01:50.112] [INFO]: training loss: epoch:0, step:20350, loss:3.6180317401885986, device:cuda
[2024-03-27 00:01:59.465] [INFO]: training loss: epoch:0, step:20400, loss:3.955742835998535, device:cuda
[2024-03-27 00:02:08.607] [INFO]: training loss: epoch:0, step:20450, loss:3.9472274780273438, device:cuda
[2024-03-27 00:02:18.238] [INFO]: training loss: epoch:0, step:20500, loss:3.959970712661743, device:cuda
[2024-03-27 00:02:28.006] [INFO]: training loss: epoch:0, step:20550, loss:4.143735885620117, device:cuda
[2024-03-27 00:02:37.599] [INFO]: training loss: epoch:0, step:20600, loss:3.3888349533081055, device:cuda
[2024-03-27 00:02:47.286] [INFO]: training loss: epoch:0, step:20650, loss:3.512316942214966, device:cuda
[2024-03-27 00:02:57.104] [INFO]: training loss: epoch:0, step:20700, loss:3.620800495147705, device:cuda
[2024-03-27 00:03:06.601] [INFO]: training loss: epoch:0, step:20750, loss:4.052877426147461, device:cuda
[2024-03-27 00:03:15.737] [INFO]: training loss: epoch:0, step:20800, loss:3.917393922805786, device:cuda
[2024-03-27 00:03:25.908] [INFO]: training loss: epoch:0, step:20850, loss:3.992697238922119, device:cuda
[2024-03-27 00:03:36.180] [INFO]: training loss: epoch:0, step:20900, loss:3.635608673095703, device:cuda
[2024-03-27 00:03:46.047] [INFO]: training loss: epoch:0, step:20950, loss:3.924382209777832, device:cuda
[2024-03-27 00:03:55.444] [INFO]: training loss: epoch:0, step:21000, loss:4.135944366455078, device:cuda
[2024-03-27 00:04:05.114] [INFO]: training loss: epoch:0, step:21050, loss:3.9023869037628174, device:cuda
[2024-03-27 00:04:14.383] [INFO]: training loss: epoch:0, step:21100, loss:3.8306798934936523, device:cuda
[2024-03-27 00:04:23.734] [INFO]: training loss: epoch:0, step:21150, loss:3.9698691368103027, device:cuda
[2024-03-27 00:04:33.249] [INFO]: training loss: epoch:0, step:21200, loss:3.712092876434326, device:cuda
